sample_id,word_id,word,lemma_gold,pos_gold,lemma_pred,pos_pred
BVi.03b23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b23.0,primus,primus 1,ADJ,unus,NUM
BVi.03b23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b23.1,dies,dies,NOUN,dies,NOUN
BVi.03b23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b23.2,primi,primus 1,ADJ,unus,NUM
BCr.30c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30c01.0,apostolorum,apostolus,NOUN,apostolus,NOUN
BVi.03b37b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b37b.0,epistula,epistula,NOUN,epistula,NOUN
BVi.03b37b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b37b.1,apostolorum,apostolus,NOUN,apostolus,NOUN
Ang.54bbis28c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis28c.0,die,dies,NOUN,dies,NOUN
BVi.03b39a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b39a.0,idest,idest,CCONJ,idest,CCONJ
BVi.03b39a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b39a.1,die,dies,NOUN,dies,NOUN
Ang.54bbis31b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis31b.0,idest,idest,CCONJ,idest,CCONJ
Ang.54bbis31b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis31b.1,adiuuatur,adiuuo,VERB,adiuuatur,VERB
BCr.30c07,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30c07.0,adiunguitur,adiungo,VERB,adiunguitur,VERB
BVi.03b43a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b43a.0,adiuuatur,adiuuo,VERB,adiuuatur,VERB
Sg.68.22,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.22.0,idest,idest,CCONJ,idest,CCONJ
Sg.68.22,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.22.1,adiuuat,adiuuo,VERB,adiuuat,VERB
BVi.03b43b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b43b.0,idest,idest,CCONJ,idest,CCONJ
BVi.03b43b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b43b.1,est,sum,VERB,sum,ESSE:IND
Ang.54bbis37a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis37a.0,idest,idest,CCONJ,idest,CCONJ
Ang.54bbis37a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis37a.1,distios,distios,PROPN,distios,ADJ
Ang.54bbis37a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis37a.2,et,et,CCONJ,et,CCONJ
Ang.54bbis37a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis37a.3,martiis,martius,PROPN,Martius,ADJ
BVi.03c05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c05.0,distios,distios,PROPN,distios,ADJ
BVi.03c05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c05.1,et,et,CCONJ,et,CCONJ
BVi.03c05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c05.2,martius,martius,PROPN,Martius,ADJ
BVi.03d18a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03d18a.0,agimus,ago,VERB,ago,VERB
Ang.55b06b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.55b06b.0,ago,ago,VERB,ago,VERB
BVi.03d18b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03d18b.0,ago,ago,VERB,ago,VERB
Ang.55b21b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.55b21b.0,idest,idest,CCONJ,idest,CCONJ
Ang.55b21b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.55b21b.1,sagitarius,sagittarius,NOUN,sagitarius,ADJ
BCr.30d51,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30d51.0,sagitarius,sagittarius,NOUN,sagitarius,ADJ
BVi.03d34,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03d34.0,sagittarius,sagittarius,NOUN,sagittarius,NOUN
BVi.04a10,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a10.0,·l·,(Roman numerals),NUM,·l·,ADJ
BVi.04a10,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a10.1,satius,satius,NOUN,satius,ADV
Ang.58a11b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a11b.0,super,super,ADP,super,PREP
Ang.57b26d,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b26d.0,in,in,ADP,in,PREP
Ang.57b26d,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b26d.1,quo,qui,PRON,qui,DET
Ang.57b26d,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b26d.2,es,sum,VERB,sum,ESSE:IND
BCr.32a54,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a54.0,idest,idest,CCONJ,idest,CCONJ
BCr.32a36b,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a36b.0,idest,idest,CCONJ,idest,CCONJ
BCr.32a36b,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a36b.1,crementum,crementus,NOUN,crementum,NOUN
BVi.04a40.47,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a40.47.0,crementus,crementus,NOUN,crementus,NOUN
Ang.58a15a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a15a.0,regularis,regularis,ADJ,regularis,ADJ
Ang.58a15a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a15a.1,paginae,pagina,NOUN,pagina,NOUN
BCr.32b07,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32b07.0,idest,idest,CCONJ,idest,CCONJ
BCr.32b07,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32b07.1,paginae,pagina,NOUN,pagina,NOUN
BCr.32b07,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32b07.2,regularis,regularis,ADJ,regularis,ADJ
BVi.04b16.53,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b16.53.0,pagine,pagina,NOUN,pagine,NOUN
BVi.04b16.53,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b16.53.1,regularis,regularis,ADJ,regularis,ADJ
Sg.77.06,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.77.06.0,idest,idest,CCONJ,idest,CCONJ
Sg.77.06,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.77.06.1,paginae,pagina,NOUN,pagina,NOUN
Sg.77.06,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.77.06.2,regularis,regularis,ADJ,regularis,ADJ
Ang.58a22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.0,quia,quia,SCONJ,quia,CS
Ang.58a22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.1,non,imperium,NOUN,non,ADV
Ang.58a22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.2,explorat,exploro,VERB,exploro,VERB
Ang.58a22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.3,argumentum,argumentum,NOUN,argumentum,NOUN
Ang.58a22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.4,nisi,nisi,CCONJ,nisi,CS
Ang.58a22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.5,annum,annus,NOUN,annus,NOUN
Ang.58a22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.6,saluum,saluus,NOUN,salvus,ADJ
Ang.58a23e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a23e.0,in,in,ADP,in,PREP
Ang.58a23e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a23e.1,fine,finis,NOUN,finis,NOUN
Ang.58a23e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a23e.2,ogdad,nan,CCONJ,ogdad,VERB
BVi.04b25a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b25a.0,finis,finis,NOUN,finis,NOUN
BVi.04b25a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b25a.1,ogdad,nan,CCONJ,ogdad,VERB
BVi.04b25b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b25b.0,argument,nan,CCONJ,argument,VERB
Ang.58a32,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a32.0,finis,finis,NOUN,finis,NOUN
Ang.58a32,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a32.1,circuli,circulus,NOUN,circulus,NOUN
Ang.58a32,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a32.2,est,sum,VERB,sum,ESSE:IND
Ang.58a37h,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a37h.0,egiptii,aegyptius,ADJ,egiptii,NOUN
Ang.58a37h,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a37h.1,in,in,ADP,in,PREP
BCr.32c16,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32c16.0,idest,idest,CCONJ,idest,CCONJ
BCr.32c16,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32c16.1,supradicto,supradico,VERB,supradico,VERB
BVi.04c21a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c21a.0,supradicto,supradico,VERB,supradico,VERB
BCr.32c20b,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32c20b.0,supradicto,supradico,VERB,supradico,VERB
BVi.04c23b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c23b.0,idest,idest,CCONJ,idest,CCONJ
BVi.04c23b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c23b.1,supradicto,supradico,VERB,supradico,VERB
Ang.58b15b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58b15b.0,idest,idest,CCONJ,idest,CCONJ
Ang.58b15b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58b15b.1,praesenti,praesens,ADJ,praesens,ADJ
Ang.58b15b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58b15b.2,argumento,argumentum,NOUN,argumentum,NOUN
BCr.32c21,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32c21.0,argumentum,argumentum,NOUN,argumentum,NOUN
BVi.04c24a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c24a.0,argumento,argumentum,NOUN,argumentum,NOUN
Ang.58b06c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58b06c.0,egiptiorum,aegyptius,ADJ,egiptiorum,ADJ
BVi.04c10.60,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c10.60.0,aetas,aetas,NOUN,aetas,NOUN
BVi.04c10.60,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c10.60.1,lunae,luna,NOUN,luna,NOUN
Ang.59a15,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.59a15.0,idest,idest,CCONJ,idest,CCONJ
Ang.59a15,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.59a15.1,dies,dies,NOUN,dies,NOUN
BVi.04d30,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04d30.0,idest,idest,CCONJ,idest,CCONJ
BVi.04d30,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04d30.1,dies,dies,NOUN,dies,NOUN
